@id,o:id,dcterms:title/0/@value,dcterms:identifier/0/@value,schema:foundingDate/0/@value,schema:homeLocation/0/value_resource_id,schema:homeLocation/0/display_title
http://jesuitplantationproject.org/api/items/1427,1427,Nace,7075,1802-11-11,1120,Abroad
http://jesuitplantationproject.org/api/items/1428,1428,Baptist,7076,1802-11-11,1120,Abroad
http://jesuitplantationproject.org/api/items/1429,1429,Ned,7067,1774-06-20,1120,Abroad
http://jesuitplantationproject.org/api/items/1430,1430,Henry,7068,1774-06-20,1120,Abroad
http://jesuitplantationproject.org/api/items/1431,1431,Nace,7069,1774-06-20,1120,Abroad
http://jesuitplantationproject.org/api/items/1432,1432,Jane,7070,1774-06-20,1120,Abroad
http://jesuitplantationproject.org/api/items/1433,1433,Man,6117,1813-02-17,2,Newtown
http://jesuitplantationproject.org/api/items/1434,1434,Nace,2209,1807-01-10,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1435,1435,Jim,2210,1807-01-10,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1436,1436,Williamson,7205,1826-03-09,1120,Abroad
http://jesuitplantationproject.org/api/items/1437,1437,Margaret,7029,1780,1120,Abroad
http://jesuitplantationproject.org/api/items/1438,1438,Kate,5027,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1439,1439,James,5032,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1440,1440,Henny,5052,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1441,1441,Bill ,5056,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1442,1442,Stephen,5058,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1443,1443,Luke,5060,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1444,1444,Lucy,5063,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1445,1445,Fanny,5064,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1446,1446,Jenny,5065,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1447,1447,Dennis,5066,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1448,1448,Patrick,5068,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1449,1449,Amilia,5069,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1450,1450,Nelly,5070,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1451,1451,John,5071,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1452,1452,Joseph,5072,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1453,1453,Nathaniel,1098,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1454,1454,Cristina (Christina),1100,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1455,1455,Dolly,1101,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1456,1456,Jinny Daniel,1102,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1457,1457,Jinny Charles,1103,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1458,1458,Matilda,1110,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1459,1459,Daniel,1111,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1460,1460,Margaret,1112,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1461,1461,Nace,1113,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1462,1462,Len Queen,1114,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1463,1463,Forrest,1119,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1464,1464,Sam,1125,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1465,1465,Kenny,1129,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1466,1466,John Butler,1150,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1467,1467,Sam Harris,1157,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1468,1468,John Coyle,1158,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1469,1469,Ann Cross,1159,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1470,1470,Calista,1160,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1471,1471,Ally,1161,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1472,1472,Nancy,1162,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1473,1473,Harry,1163,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1474,1474,Tom Riley,1164,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1476,1476,Tracy,1166,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1477,1477,Nancy (Nan),3009,1803-04-28,4,St. Joseph's Manor
http://jesuitplantationproject.org/api/items/1482,1482,Hannah,3017,1803-04-28,4,St. Joseph's Manor
http://jesuitplantationproject.org/api/items/1483,1483,John,3018,1803-04-28,4,St. Joseph's Manor
http://jesuitplantationproject.org/api/items/1485,1485,Ned,3020,1803-04-28,4,St. Joseph's Manor
http://jesuitplantationproject.org/api/items/1486,1486,Tilly,3021,1803-04-28,4,St. Joseph's Manor
http://jesuitplantationproject.org/api/items/1487,1487,Thom,3022,1803-04-28,4,St. Joseph's Manor
http://jesuitplantationproject.org/api/items/1489,1489,Kate,4001,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1490,1490,Fanny,4002,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1491,1491,Samuel,4003,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1492,1492,Terry,4004,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1494,1494,Sampson,4221,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1495,1495,Jenny,4006,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1496,1496,Frank,4007,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1497,1497,Lucy,4008,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1498,1498,David,4009,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1499,1499,Nancy,4010,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1500,1500,Paul,4011,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1501,1501,Henrietta,4012,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1502,1502,Nanny Cooper,4013,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1503,1503,Mina,4014,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1504,1504,Simon,4015,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1505,1505,Henny,4016,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1506,1506,Sarah,4017,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1507,1507,Doll ,4018,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1508,1508,Dick ,4019,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1509,1509,Peter,4020,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1510,1510,James  ,4021,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1511,1511,Phyllis,4022,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1512,1512,Mary,4023,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1513,1513,Peggy,4024,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1514,1514,Sall,4025,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1515,1515,Winifred,4026,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1516,1516,Mary,4027,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1517,1517,Nancy,4028,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1518,1518,Cate,4029,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1519,1519,Rachel,4030,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1520,1520,Priscilla,4031,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1521,1521,Tom,4032,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1522,1522,Susanna,4033,1763,1119,Fingale
http://jesuitplantationproject.org/api/items/1524,1524,Charity,4035,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1525,1525,Monica,4036,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1526,1526,Ambrose,4037,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1527,1527,Ned,4038,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1528,1528,William,4039,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1529,1529,Nancy,4040,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1530,1530,Basil,4041,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1532,1532,Nelly,4042,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1533,1533,Jack,4043,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1534,1534,Charles,4044,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1535,1535,James  ,4045,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1536,1536,Patric,4046,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1537,1537,Anastasia,4047,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1538,1538,Henny,4048,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1539,1539,Harry,4049,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1540,1540,Mary,4050,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1541,1541,Lucy,4051,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1542,1542,Mary,4052,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1543,1543,Susan ,4053,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1544,1544,Ned,4054,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1545,1545,Fanny,4056,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1546,1546,Cate,4057,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1547,1547,John,4058,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1548,1548,Nell,4059,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1549,1549,Jamson,4060,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1550,1550,Jenny,4061,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1551,1551,Isaac,4062,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1552,1552,Isaac,4063,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1553,1553,Robert,4064,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1554,1554,Robert,4065,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1555,1555,Tom,4066,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1556,1556,Susanna,4067,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1557,1557,Betty,4068,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1558,1558,Gervais,4069,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1559,1559,Johnny ,4070,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1560,1560,Ralph,4071,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1561,1561,Shanny,4072,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1562,1562,Thomas,4073,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1564,1564,Priscilla,4075,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1565,1565,Andrew,4076,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1566,1566,Sall,4077,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1567,1567,Johnny,4078,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1568,1568,Billy,4079,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1569,1569,Regis,4080,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1570,1570,Nell,4081,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1571,1571,Nell,4082,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1572,1572,Doll ,4083,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1573,1573,Ruth,4084,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1574,1574,Davi ,4085,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1575,1575,Peter,4086,1763,6,White Marsh
http://jesuitplantationproject.org/api/items/1578,1578,Gery,6046,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1579,1579,Gim (Jim?),6047,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1580,1580,Ragis ,6049,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1581,1581,Ginne,6050,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1582,1582,Jasper,6051,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1583,1583,Hal,6052,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1584,1584,George,6055,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1585,1585,John,6057,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1586,1586,Heney,6061,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1587,1587,Hal,6062,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1590,1590,John,6066,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1591,1591,Gene,6067,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1592,1592,Harry,6071,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1593,1593,Dina,6072,1788,2,Newtown
http://jesuitplantationproject.org/api/items/1594,1594,Rhode,6166,1752,2,Newtown
http://jesuitplantationproject.org/api/items/1595,1595,Jack,6167,1752,2,Newtown
http://jesuitplantationproject.org/api/items/1596,1596,Sam,6168,1752,2,Newtown
http://jesuitplantationproject.org/api/items/1597,1597,Nace,6169,1752,2,Newtown
http://jesuitplantationproject.org/api/items/1598,1598,Jesse,6172,1752,2,Newtown
http://jesuitplantationproject.org/api/items/1599,1599,Liddy,7101,1810,7,Georgetown College
http://jesuitplantationproject.org/api/items/1600,1600,Matt,7114,1810,7,Georgetown College
http://jesuitplantationproject.org/api/items/1601,1601,Dick,7115,1810,7,Georgetown College
http://jesuitplantationproject.org/api/items/1602,1602,Isaac,7116,1810,7,Georgetown College
http://jesuitplantationproject.org/api/items/1603,1603,Charles,7117,1810,7,Georgetown College
http://jesuitplantationproject.org/api/items/1604,1604,Jenny Medley,7118,1810,7,Georgetown College
http://jesuitplantationproject.org/api/items/1605,1605,Jenny,7119,1810,7,Georgetown College
http://jesuitplantationproject.org/api/items/1606,1606,Rachael,7120,1810,7,Georgetown College
http://jesuitplantationproject.org/api/items/1607,1607,Nancy Proctor,7121,1810,7,Georgetown College
http://jesuitplantationproject.org/api/items/1608,1608,Molly Proctor,7122,1810,7,Georgetown College
http://jesuitplantationproject.org/api/items/1609,1609,Peter,7123,1812,7,Georgetown College
http://jesuitplantationproject.org/api/items/1610,1610,Priss,7124,1812,7,Georgetown College
http://jesuitplantationproject.org/api/items/1611,1611,Polly,7125,1812,7,Georgetown College
http://jesuitplantationproject.org/api/items/1612,1612,Ned,7126,1814,7,Georgetown College
http://jesuitplantationproject.org/api/items/1613,1613,Cassimere,7127,1814,7,Georgetown College
http://jesuitplantationproject.org/api/items/1614,1614,Aime,7128,1814,7,Georgetown College
http://jesuitplantationproject.org/api/items/1615,1615,Louisa,7129,1814,7,Georgetown College
http://jesuitplantationproject.org/api/items/1616,1616,Charles,1151,1816-01-03,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1618,1618,Arnold,2223,1837-12-16,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1619,1619,Sam,2200,1795-12-24,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1620,1620,Stephen,2201,1795-12-24,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1621,1621,Ned,2202,1795-12-24,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1622,1622,Joseph,2203,1795-12-24,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1623,1623,Poll,2204,1795-12-24,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1624,1624,Philis,2205,1795-12-24,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1625,1625,Melly,2206,1795-12-24,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1626,1626,Peter,7000,1801-05,,
http://jesuitplantationproject.org/api/items/1627,1627,Gabe,7098,1828-03-01,7,Georgetown College
http://jesuitplantationproject.org/api/items/1629,1629,Regis,5002,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1630,1630,Jacob,5003,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1631,1631,Bill ,5004,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1632,1632,John,5006,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1633,1633,Nancy,5007,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1634,1634,Infant Child,5008,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1635,1635,Polly,5009,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1636,1636,Infant Child,5010,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1637,1637,Minty,5011,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1638,1638,Lucy,5012,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1639,1639,Barney,5013,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1640,1640,Joe,5014,1815-09-19,1,Bohemia
http://jesuitplantationproject.org/api/items/1642,1642,Maria,5017,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1643,1643,Prue,5018,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1644,1644,James  ,5019,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1645,1645,Tom,5020,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1646,1646,Twin boy 1,5021,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1647,1647,Twin boy 2,5022,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1648,1648,David,5024,1815*,1,Bohemia
http://jesuitplantationproject.org/api/items/1649,1649,Clement,1126,1828-11-11,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1650,1650,Peggy,1147,1831-05-01,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1651,1651,Anne,1148,1813-12-26,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1652,1652,George,1149,1813-12-26,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1653,1653,Liddy,2238,1831-02-12,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1655,1655,"Isaac Hawkins, I",4154,1838,6,White Marsh
http://jesuitplantationproject.org/api/items/1656,1656,Susanna (Queen) Hawkins,4155,1823-01-11,6,White Marsh
http://jesuitplantationproject.org/api/items/1657,1657,"Isaac Hawkins, II",4193,1831-11-20,6,White Marsh
http://jesuitplantationproject.org/api/items/1658,1658,Jery,6174,1796-11-16,2,Newtown
http://jesuitplantationproject.org/api/items/1659,1659,Harry,6177,1831-12-11,2,Newtown
http://jesuitplantationproject.org/api/items/1661,1661,Louise,7090,1848-07-15,,
http://jesuitplantationproject.org/api/items/1666,1666,Charley's wife,7096,1816-01-03,1120,Abroad
http://jesuitplantationproject.org/api/items/1668,1668,Poll's child,2207,1795-12-24,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1669,1669,Ralph,2208,1795-12-24,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1670,1670,Nace Butler,2228,1831,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1671,1671,Old Nacy's wife,2229,1814-11-05,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1672,1672,Tom,2230,1814-11-05,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1673,1673,Nacy,2231,1814-11-05,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1674,1674,Nacy's wife,2232,1814-11-05,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1675,1675,Stephen,2233,1805-07-15,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1676,1676,Unhappy Girl,2234,1805-07-15,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1677,1677,Woman,2239,1836-01-07,3,St. Inigoe's Manor
http://jesuitplantationproject.org/api/items/1678,1678,Sally,4121,1821-08-20,6,White Marsh
http://jesuitplantationproject.org/api/items/1679,1679,Elizabeth Queen,4123,1820-12-31,6,White Marsh
http://jesuitplantationproject.org/api/items/1680,1680,Aaron,4124,1821-09-22,6,White Marsh
http://jesuitplantationproject.org/api/items/1681,1681,Polly,4136,1822-10-01,6,White Marsh
http://jesuitplantationproject.org/api/items/1682,1682,Nelly,4145,1821-09-22,6,White Marsh
http://jesuitplantationproject.org/api/items/1683,1683,Aaron,4149,1821-09-22,6,White Marsh
http://jesuitplantationproject.org/api/items/1684,1684,Catherine Blacklaw,4192,1831-10-30,6,White Marsh
http://jesuitplantationproject.org/api/items/1685,1685,Philis,5016,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1686,1686,Moll ,5023,1799,1,Bohemia
http://jesuitplantationproject.org/api/items/1687,1687,Barny S.,5055,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1688,1688,Barny  ,5057,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1689,1689,Dick ,5059,1791-02-22,1,Bohemia
http://jesuitplantationproject.org/api/items/1690,1690,Charles,5061,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1691,1691,Jack,5062,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1692,1692,Ralph,5073,1799,1,Bohemia
http://jesuitplantationproject.org/api/items/1693,1693,Old Ralph,5074,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1694,1694,Ned,5075,1799,1,Bohemia
http://jesuitplantationproject.org/api/items/1695,1695,Rachel,5076,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1696,1696,Davy,5079,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1697,1697,Suky,5080,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1698,1698,Jacky,5083,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1699,1699,Poll ,5085,1795-03-10,1,Bohemia
http://jesuitplantationproject.org/api/items/1700,1700,Sarah,5086,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1701,1701,Jus,5087,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1702,1702,Jake's Wife,5088,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1703,1703,Diana,5089,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1704,1704,Bitty,5090,1798,1,Bohemia
http://jesuitplantationproject.org/api/items/1705,1705,Tom,5092,1799,1,Bohemia
http://jesuitplantationproject.org/api/items/1706,1706,Abigail,5093,1795-03-10,1,Bohemia
http://jesuitplantationproject.org/api/items/1707,1707,Betty (Charles’ wife),5094,1799,1,Bohemia
http://jesuitplantationproject.org/api/items/1708,1708,Betty,5095,1799,1,Bohemia
http://jesuitplantationproject.org/api/items/1709,1709,Bid,5096,1799,1,Bohemia
http://jesuitplantationproject.org/api/items/1710,1710,Theresia,5100,1799,1,Bohemia
http://jesuitplantationproject.org/api/items/1711,1711,Prisca,5101,1799,1,Bohemia
http://jesuitplantationproject.org/api/items/1712,1712,Jake ,5102,1799,1,Bohemia
http://jesuitplantationproject.org/api/items/1714,1714,George,7082,1808,1120,Abroad
http://jesuitplantationproject.org/api/items/1715,1715,Ceasar,1050,1749-1753,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1716,1716,Dina,1051,1749-1753,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1717,1717,Dick ,1052,1755,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1718,1718,Mary,1053,1749-1753,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1719,1719,Jenny,1054,1755-02-22,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1720,1720,Jos' ,1055,1755-02-22,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1721,1721,Jenny,1056,1755,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1722,1722,Henny,1057,1754,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1723,1723,Billy,1058,1754,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1724,1724,Sue,1059,1755-02-17,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1725,1725,Robin,1060,1755-02-17,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1726,1726,Kate,1061,1773-09-30,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1727,1727,Sam,1062,1773-09-30,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1728,1728,Pegg,1063,1766-10,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1729,1729,Nell,1064,1777-03-15,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1730,1730,Mahoney,1065,1777-03-15,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1731,1731,Nan,1066,1778-01-22,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1733,1733,Harry,1068,1766-10,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1734,1734,James Locus,1069,1768-03-25,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1735,1735,Mary,1070,1755-10,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1736,1736,Joseph,1071,1755-10,1024,Port Tobacco
http://jesuitplantationproject.org/api/items/1738,1738,Benedict,1116,1828-04-09,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1740,1740,Catherine (Kitty),1121,1820,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1741,1741,George,1122,1828-10-12,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1742,1742,Anna,1135,1830-01-24,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1745,1745,Stephen,1143,1832-07-29,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1746,1746,Alan,1146,1828-11-19,5,St. Thomas's Manor
http://jesuitplantationproject.org/api/items/1747,1747,Henny,3046,1799-03-16,4,St. Joseph's Manor
http://jesuitplantationproject.org/api/items/1749,1749,Charles Hawkins,4096,1819-11-25,6,White Marsh
http://jesuitplantationproject.org/api/items/1750,1750,Cecilia,4097,1819-11-25,6,White Marsh
http://jesuitplantationproject.org/api/items/1751,1751,James  ,4100,1819-12,6,White Marsh
http://jesuitplantationproject.org/api/items/1752,1752,Sarah,4101,1819-12,6,White Marsh
http://jesuitplantationproject.org/api/items/1753,1753,Ella,4103,1820-02-08,6,White Marsh
http://jesuitplantationproject.org/api/items/1754,1754,Jame  ,4106,1820-07,6,White Marsh
http://jesuitplantationproject.org/api/items/1755,1755,Aaron,4108,1820-06-28,6,White Marsh
http://jesuitplantationproject.org/api/items/1756,1756,Jacobi,4110,1821-05-06,6,White Marsh
http://jesuitplantationproject.org/api/items/1757,1757,Marietta,4111,1821-05-06,6,White Marsh
http://jesuitplantationproject.org/api/items/1758,1758,Ned,4113,1820-07-18,6,White Marsh
http://jesuitplantationproject.org/api/items/1760,1760,Prouse (Protus),4116,1821-07-13,6,White Marsh
http://jesuitplantationproject.org/api/items/1761,1761,Anna,4117,1821-07-13,6,White Marsh
http://jesuitplantationproject.org/api/items/1762,1762,Peggy,4119,1821-08-20,6,White Marsh
http://jesuitplantationproject.org/api/items/1763,1763,Billy,4120,1821-08-20,6,White Marsh
http://jesuitplantationproject.org/api/items/1764,1764,Vechel,4127,1822-07-11,6,White Marsh
